Order_ID,Order_Date,Category,Product,Region,Customer_Segment,Payment_Method,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Year,Month,Month_Name,Quarter
ORD109347,2024-11-28,Clothing,Sneakers,North,Consumer,Debit Card,2.0,2490.0,0.18,4083.6,2888.4,1195.1999999999998,2024,11,Nov,Q4
ORD109348,2024-01-27,Sports,Yoga Mat,East,Consumer,UPI,3.0,3372.0,0.16,8497.44,6271.92,2225.5200000000004,2024,1,Jan,Q1
ORD109349,2024-11-14,Clothing,Jeans,East,Consumer,Debit Card,2.0,2016.0,0.11,3588.48,2338.56,1249.92,2024,11,Nov,Q4
ORD109350,2025-08-18,Home & Kitchen,Air Fryer,North,Consumer,Debit Card,5.0,3562.0,0.13,15494.7,11754.6,3740.1000000000004,2025,8,Aug,Q3
ORD109351,2025-02-20,Home & Kitchen,Coffee Maker,Central,Consumer,Debit Card,3.0,4061.0,0.22,9502.74,8040.78,1461.96,2025,2,Feb,Q1
ORD109352,2024-03-15,Beauty,Shampoo,West,Consumer,UPI,4.0,920.0,0.16,3091.2,1913.6,1177.6,2024,3,Mar,Q1
ORD109353,2024-02-22,Sports,Running Shoes,East,Consumer,COD,3.0,2753.0,0.08,7598.28,5120.58,2477.7,2024,2,Feb,Q1
ORD109354,2024-09-20,Home & Kitchen,Blender,Central,Consumer,Credit Card,4.0,4652.0,0.23,14328.16,12281.28,2046.8799999999992,2024,9,Sep,Q3
ORD109355,2024-09-15,Sports,Running Shoes,North,Consumer,COD,4.0,2375.0,0.08,8740.0,5890.0,2850.0,2024,9,Sep,Q3
ORD109356,2024-04-30,Beauty,Face Serum,East,Corporate,Credit Card,3.0,1571.0,0.28,3393.36,2450.76,942.5999999999999,2024,4,Apr,Q2
ORD109357,2024-10-04,Beauty,Perfume,West,Small Business,Debit Card,4.0,1140.0,0.16,3830.4,2371.2,1459.2000000000003,2024,10,Oct,Q4
ORD109358,2024-08-08,Beauty,Makeup Kit,South,Small Business,Credit Card,3.0,1280.0,0.22,2995.2,1996.8,998.3999999999999,2024,8,Aug,Q3
ORD109359,2025-06-26,Sports,Football,East,Consumer,Debit Card,4.0,2521.0,0.12,8873.92,6252.08,2621.84,2025,6,Jun,Q2
ORD109360,2025-12-13,Clothing,T-Shirt,West,Consumer,COD,4.0,1230.0,0.16,3493.2,2853.6,639.5999999999999,2025,12,Dec,Q4
ORD109361,2024-04-17,Electronics,Laptop,East,Consumer,Net Banking,4.0,13314.0,0.14,45800.16,40474.56,5325.600000000006,2024,4,Apr,Q2
ORD109362,2024-04-26,Electronics,Tablet,West,Small Business,Credit Card,5.0,22908.0,0.3,80178.0,87050.4,-6872.399999999994,2024,4,Apr,Q2
ORD109363,2024-06-03,Clothing,Jeans,Central,Consumer,Credit Card,4.0,1398.0,0.07,5200.56,3243.36,1957.2000000000003,2024,6,Jun,Q2
ORD109364,2024-10-12,Beauty,Makeup Kit,South,Consumer,UPI,3.0,860.0,0.12,2270.4,1341.6,928.8000000000002,2024,10,Oct,Q4
ORD109365,2025-08-21,Beauty,Makeup Kit,Unknown,Consumer,Net Banking,5.0,1129.0,0.17,4685.35,2935.4,1749.9500000000003,2025,8,Aug,Q3
ORD109366,2024-04-23,Electronics,Laptop,South,Consumer,UPI,1.0,16818.0,0.15,14295.3,12781.68,1513.619999999999,2024,4,Apr,Q2
ORD109367,2025-11-07,Clothing,Sneakers,East,Consumer,COD,5.0,1904.0,0.26,7044.8,5521.6,1523.1999999999998,2025,11,Nov,Q4
ORD109368,2025-04-22,Clothing,Dress,East,Consumer,COD,1.0,1376.0,0.24,1045.76,798.08,247.67999999999995,2025,4,Apr,Q2
ORD109369,2025-07-11,Beauty,Perfume,West,Consumer,Net Banking,4.0,1074.0,0.08,3952.32,2233.92,1718.4,2025,7,Jul,Q3
ORD109370,2024-06-06,Beauty,Moisturizer,North,Consumer,UPI,5.0,1724.0,0.26,6378.8,4482.4,1896.4000000000005,2024,6,Jun,Q2
ORD109371,2025-12-15,Unknown,Air Fryer,North,Consumer,Credit Card,2.0,3124.0,0.29,4436.08,4123.68,312.39999999999964,2025,12,Dec,Q4
ORD109372,2025-12-07,Sports,Football,West,Consumer,Debit Card,5.0,2539.0,0.24,9648.2,7870.9,1777.300000000001,2025,12,Dec,Q4
ORD109373,2024-09-09,Home & Kitchen,Air Fryer,West,Consumer,Debit Card,5.0,5069.0,0.26,18755.3,16727.7,2027.5999999999985,2024,9,Sep,Q3
ORD109374,2024-01-23,Sports,Running Shoes,Central,Consumer,UPI,1.0,2074.0,0.26,1534.76,1285.88,248.87999999999988,2024,1,Jan,Q1
ORD109375,2025-01-30,Clothing,Sneakers,East,Consumer,COD,2.0,1821.0,0.26,2695.08,2112.36,582.7199999999998,2025,1,Jan,Q1
ORD109376,2024-03-29,Home & Kitchen,Air Fryer,South,Consumer,UPI,5.0,2531.0,0.3,8858.5,8352.3,506.2000000000007,2024,3,Mar,Q1
ORD109377,2024-07-26,Clothing,Jacket,West,Corporate,COD,4.0,1489.0,0.09,5419.96,3454.48,1965.48,2024,7,Jul,Q3
ORD109378,2024-07-26,Clothing,T-Shirt,North,Consumer,UPI,4.0,1981.0,0.25,5943.0,4595.92,1347.08,2024,7,Jul,Q3
ORD109379,2025-05-02,Home & Kitchen,Coffee Maker,Central,Consumer,COD,2.0,4928.0,0.21,7786.24,6504.96,1281.2799999999997,2025,5,May,Q2
ORD109380,2024-08-05,Sports,Football,South,Consumer,COD,1.0,2488.0,0.06,2338.72,1542.56,796.1599999999999,2024,8,Aug,Q3
ORD109381,2025-10-03,Electronics,Tablet,West,Corporate,Credit Card,1.0,22036.5,0.27,17505.4,18224.8,-719.3999999999978,2025,10,Oct,Q4
ORD109382,2025-03-22,Electronics,Tablet,East,Consumer,UPI,5.0,20788.0,0.08,95624.8,78994.4,16630.40000000001,2025,3,Mar,Q1
ORD109383,2024-06-13,Electronics,Laptop,East,Corporate,COD,2.0,14211.0,0.25,21316.5,21600.72,-284.22000000000116,2024,6,Jun,Q2
ORD109384,2024-11-13,Home & Kitchen,Blender,West,Consumer,Debit Card,4.0,5073.0,0.24,15421.92,13392.72,2029.2000000000007,2024,11,Nov,Q4
ORD109385,2025-12-31,Home & Kitchen,Blender,South,Corporate,Debit Card,4.0,5529.0,0.16,18577.44,14596.56,3980.879999999999,2025,12,Dec,Q4
ORD109386,2024-12-21,Electronics,Laptop,North,Consumer,Debit Card,3.0,21277.0,0.24,48511.56,48511.56,0.0,2024,12,Dec,Q4
ORD109387,2024-01-16,Unknown,Dumbbells,North,Consumer,Unknown,4.0,3236.0,0.24,9837.44,8025.28,1812.1600000000008,2024,1,Jan,Q1
ORD109388,2024-09-20,Clothing,Jeans,Central,Consumer,Debit Card,1.0,1340.0,0.22,1045.2,777.2,268.0,2024,9,Sep,Q3
ORD109389,2025-09-11,Clothing,Dress,East,Consumer,Debit Card,4.0,1888.0,0.15,6419.2,4380.16,2039.04,2025,9,Sep,Q3
ORD109390,2024-09-06,Home & Kitchen,Cookware Set,Central,Consumer,Net Banking,1.0,4186.0,0.19,3390.66,2762.76,627.8999999999996,2024,9,Sep,Q3
ORD109391,2024-03-02,Clothing,T-Shirt,Central,Consumer,Debit Card,4.0,1228.0,0.07,4568.16,2848.96,1719.1999999999998,2024,3,Mar,Q1
ORD109392,2025-07-15,Sports,Yoga Mat,West,Consumer,Debit Card,1.0,2359.0,0.19,1910.79,1462.58,448.21000000000004,2025,7,Jul,Q3
ORD109393,2025-01-13,Beauty,Shampoo,East,Consumer,UPI,2.0,1194.0,0.05,2905.1,1590.16,1314.9399999999998,2025,1,Jan,Q1
ORD109394,2024-06-07,Home & Kitchen,Coffee Maker,North,Consumer,Debit Card,3.0,5590.0,0.3,11739.0,11068.2,670.7999999999993,2024,6,Jun,Q2
ORD109395,2025-04-26,Electronics,Laptop,North,Small Business,Debit Card,5.0,22415.0,0.1,100867.5,85177.0,15690.5,2025,4,Apr,Q2
ORD109396,2024-10-29,Clothing,Dress,West,Corporate,Net Banking,2.0,1189.0,0.25,1783.5,1379.24,404.26,2024,10,Oct,Q4
ORD109397,2024-07-13,Clothing,Jeans,West,Consumer,Net Banking,1.0,1335.0,0.12,1174.8,774.3,400.5,2024,7,Jul,Q3
ORD109398,2025-05-09,Clothing,Dress,Unknown,Consumer,Debit Card,5.0,1613.0,0.22,6290.7,4677.7,1613.0,2025,5,May,Q2
ORD109399,2025-10-23,Clothing,T-Shirt,South,Corporate,Debit Card,3.0,2174.0,0.21,5152.38,3782.76,1369.62,2025,10,Oct,Q4
ORD109400,2025-07-14,Home & Kitchen,Air Fryer,North,Consumer,Unknown,3.0,5034.0,0.15,12836.7,9967.32,2869.380000000001,2025,7,Jul,Q3
ORD109401,2025-06-06,Clothing,T-Shirt,West,Consumer,UPI,4.0,1515.0,0.05,5757.0,3514.8,2242.2,2025,6,Jun,Q2
ORD109402,2024-11-17,Clothing,Jeans,North,Corporate,COD,2.0,2386.0,0.26,3531.28,2767.76,763.52,2024,11,Nov,Q4
ORD109403,2024-01-18,Sports,Football,North,Consumer,Net Banking,3.0,2516.0,0.29,5359.08,4679.76,679.3199999999997,2024,1,Jan,Q1
ORD109404,2025-12-23,Home & Kitchen,Vacuum Cleaner,East,Consumer,UPI,2.0,4208.0,0.1,7574.4,5554.56,2019.8399999999992,2025,12,Dec,Q4
ORD109405,2025-01-26,Beauty,Moisturizer,Central,Corporate,COD,2.0,883.0,0.26,1306.84,918.32,388.51999999999987,2025,1,Jan,Q1
ORD109406,2024-07-14,Electronics,Smartphone,Central,Corporate,Debit Card,5.0,20288.0,0.24,77094.4,77094.4,0.0,2024,7,Jul,Q3
ORD109407,2025-08-02,Beauty,Face Serum,East,Consumer,Debit Card,3.0,962.0,0.18,2366.52,1500.72,865.8,2025,8,Aug,Q3
ORD109408,2024-06-12,Clothing,T-Shirt,South,Consumer,UPI,2.0,1986.0,0.2,3177.6,2303.76,873.8399999999997,2024,6,Jun,Q2
ORD109409,2024-07-18,Electronics,Headphones,South,Consumer,Net Banking,4.0,22036.5,0.21,75166.92,72312.48,2854.4400000000023,2024,7,Jul,Q3
ORD109410,2024-01-01,Electronics,Smartphone,South,Consumer,Credit Card,5.0,15662.0,0.2,62648.0,59515.6,3132.4000000000015,2024,1,Jan,Q1
ORD109411,2024-07-18,Electronics,Tablet,Central,Consumer,Net Banking,2.0,17979.0,0.26,26608.92,27328.08,-719.1600000000035,2024,7,Jul,Q3
ORD109412,2024-07-23,Beauty,Makeup Kit,North,Consumer,Debit Card,2.0,1052.0,0.18,1725.28,1094.08,631.2,2024,7,Jul,Q3
ORD109413,2024-11-13,Beauty,Face Serum,North,Consumer,COD,3.0,872.0,0.16,2197.44,1360.32,837.1200000000001,2024,11,Nov,Q4
ORD109414,2024-02-03,Electronics,Smartphone,West,Consumer,Debit Card,3.0,22137.0,0.14,57113.46,50472.36,6641.0999999999985,2024,2,Feb,Q1
ORD109415,2025-08-08,Clothing,Dress,Unknown,Corporate,Credit Card,5.0,1642.0,0.1,7389.0,4761.8,2627.2,2025,8,Aug,Q3
ORD109416,2024-06-06,Beauty,Shampoo,North,Consumer,Net Banking,4.0,1273.0,0.11,4531.88,2647.84,1884.04,2024,6,Jun,Q2
ORD109417,2025-08-20,Electronics,Tablet,West,Small Business,Debit Card,4.0,21494.0,0.02,84256.48,65341.76,18914.719999999994,2025,8,Aug,Q3
ORD109418,2024-02-18,Electronics,Smartwatch,East,Consumer,Credit Card,5.0,12846.0,0.05,61018.5,48814.8,12203.699999999997,2024,2,Feb,Q1
ORD109419,2024-04-15,Electronics,Tablet,West,Consumer,Debit Card,2.0,24344.0,0.28,35055.36,37002.88,-1947.5199999999968,2024,4,Apr,Q2
ORD109420,2024-07-25,Electronics,Tablet,Central,Consumer,Debit Card,1.0,23048.0,0.27,16825.04,17516.48,-691.4399999999987,2024,7,Jul,Q3
ORD109421,2025-08-23,Electronics,Laptop,Central,Consumer,Net Banking,5.0,26278.0,0.07,122192.7,99856.4,22336.300000000003,2025,8,Aug,Q3
ORD109422,2025-10-19,Beauty,Face Serum,East,Small Business,Credit Card,2.0,1510.0,0.17,2506.6,1570.4,936.1999999999998,2025,10,Oct,Q4
ORD109423,2025-02-07,Clothing,T-Shirt,Central,Consumer,Net Banking,2.0,1822.0,0.3,2550.8,2113.52,437.2800000000002,2025,2,Feb,Q1
ORD109424,2025-05-16,Sports,Yoga Mat,North,Consumer,COD,5.0,2854.0,0.26,10559.8,8847.4,1712.3999999999996,2025,5,May,Q2
ORD109425,2025-03-30,Home & Kitchen,Coffee Maker,South,Corporate,Net Banking,3.0,5265.0,0.15,13425.75,10424.7,3001.0499999999993,2025,3,Mar,Q1
ORD109426,2025-05-09,Home & Kitchen,Air Fryer,West,Consumer,Credit Card,5.0,5376.0,0.04,25804.8,17740.8,8064.0,2025,5,May,Q2
ORD109427,2024-03-04,Beauty,Face Serum,East,Consumer,Net Banking,3.0,1268.0,0.1,3423.6,1978.08,1445.52,2024,3,Mar,Q1
ORD109428,2024-01-18,Electronics,Laptop,North,Consumer,Debit Card,5.0,20580.0,0.11,91581.0,78204.0,13377.0,2024,1,Jan,Q1
ORD109429,2024-11-14,Clothing,Jacket,East,Corporate,Credit Card,3.0,1570.0,0.17,3909.3,2731.8,1177.5,2024,11,Nov,Q4
ORD109430,2024-05-21,Clothing,Jacket,Unknown,Corporate,Credit Card,3.0,1291.0,0.11,3446.97,2246.34,1200.6299999999997,2024,5,May,Q2
ORD109431,2025-01-07,Home & Kitchen,Cookware Set,South,Corporate,Debit Card,5.0,3801.0,0.11,16914.45,12543.3,4371.1500000000015,2025,1,Jan,Q1
ORD109432,2025-05-10,Sports,Cricket Bat,South,Consumer,Credit Card,1.0,2731.0,0.28,1966.32,1693.22,273.0999999999999,2025,5,May,Q2
ORD109433,2024-12-29,Home & Kitchen,Cookware Set,West,Consumer,UPI,5.0,4484.0,0.26,16590.8,14797.2,1793.5999999999985,2024,12,Dec,Q4
ORD109434,2025-06-09,Sports,Football,East,Consumer,UPI,3.0,2200.0,0.27,4818.0,4092.0,726.0,2025,6,Jun,Q2
ORD109435,2025-05-14,Clothing,Sneakers,North,Consumer,COD,3.0,1985.0,0.19,4823.55,3453.9,1369.65,2025,5,May,Q2
ORD109436,2025-04-21,Electronics,Laptop,Central,Consumer,UPI,5.0,24288.0,0.26,89865.6,92294.4,-2428.7999999999884,2025,4,Apr,Q2
ORD109437,2025-12-18,Beauty,Makeup Kit,North,Consumer,Credit Card,3.0,652.0,0.25,1467.0,1017.12,449.88,2025,12,Dec,Q4
ORD109438,2025-11-11,Electronics,Smartphone,Central,Consumer,Debit Card,3.0,21543.0,0.24,49118.04,49118.04,0.0,2025,11,Nov,Q4
ORD109439,2024-05-22,Home & Kitchen,Air Fryer,North,Consumer,Debit Card,5.0,4524.5,0.22,18423.6,15589.2,2834.399999999998,2024,5,May,Q2
ORD109440,2025-03-04,Electronics,Tablet,Central,Corporate,Debit Card,1.0,15063.0,0.22,11749.14,11447.88,301.2600000000002,2025,3,Mar,Q1
ORD109441,2025-04-10,Home & Kitchen,Cookware Set,West,Consumer,Credit Card,5.0,5076.0,0.27,18527.4,16750.8,1776.6000000000022,2025,4,Apr,Q2
ORD109442,2025-08-21,Clothing,T-Shirt,South,Small Business,Debit Card,4.0,1905.0,0.09,6934.2,4419.6,2514.5999999999995,2025,8,Aug,Q3
ORD109443,2025-11-23,Sports,Football,North,Consumer,UPI,5.0,3365.0,0.26,12450.5,10431.5,2019.0,2025,11,Nov,Q4
ORD109444,2025-03-14,Electronics,Smartwatch,Central,Consumer,UPI,1.0,26839.0,0.15,22813.15,20397.64,2415.510000000002,2025,3,Mar,Q1
ORD109445,2025-06-07,Electronics,Smartwatch,Central,Consumer,UPI,1.0,21965.0,0.29,15595.15,16693.4,-1098.2500000000018,2025,6,Jun,Q2
ORD109446,2024-05-07,Electronics,Tablet,South,Corporate,Net Banking,4.0,20933.0,0.07,77870.76,63636.32,14234.439999999995,2024,5,May,Q2
ORD109447,2024-06-02,Beauty,Perfume,Unknown,Consumer,Net Banking,5.0,1338.0,0.03,6489.3,3478.8,3010.5,2024,6,Jun,Q2
ORD109448,2024-07-13,Electronics,Tablet,West,Consumer,Credit Card,2.0,12877.0,0.19,20860.74,19573.04,1287.7000000000007,2024,7,Jul,Q3
ORD109449,2025-07-15,Home & Kitchen,Cookware Set,Central,Consumer,COD,4.0,4345.0,0.22,13556.4,11470.8,2085.6000000000004,2025,7,Jul,Q3
ORD109450,2024-02-03,Sports,Yoga Mat,North,Consumer,Net Banking,3.0,2636.0,0.19,6405.48,4902.96,1502.5199999999995,2024,2,Feb,Q1
ORD109451,2025-08-08,Electronics,Laptop,Central,Consumer,Credit Card,3.0,18766.0,0.18,46164.36,42786.48,3377.8799999999974,2025,8,Aug,Q3
ORD109452,2025-09-10,Sports,Cricket Bat,West,Small Business,UPI,1.0,3415.0,0.17,2834.45,2117.3,717.1499999999996,2025,9,Sep,Q3
ORD109453,2025-04-10,Electronics,Headphones,West,Small Business,Debit Card,4.0,20802.0,0.16,69894.72,63238.08,6656.639999999999,2025,4,Apr,Q2
ORD109454,2025-10-07,Beauty,Makeup Kit,East,Consumer,COD,3.0,998.0,0.13,2604.78,1556.88,1047.9,2025,10,Oct,Q4
ORD109455,2025-12-04,Home & Kitchen,Cookware Set,North,Consumer,Net Banking,5.0,4570.0,0.23,17594.5,15081.0,2513.5,2025,12,Dec,Q4
ORD109456,2024-05-20,Beauty,Face Serum,Unknown,Consumer,COD,4.0,1351.0,0.07,5025.72,2810.08,2215.6400000000003,2024,5,May,Q2
ORD109457,2024-02-20,Clothing,Jeans,Unknown,Corporate,Net Banking,5.0,1532.0,0.21,6051.4,4442.8,1608.5999999999995,2024,2,Feb,Q1
ORD109458,2025-05-28,Clothing,T-Shirt,North,Consumer,Debit Card,5.0,1854.0,0.15,7879.5,5376.6,2502.8999999999996,2025,5,May,Q2
ORD109459,2024-10-19,Sports,Cricket Bat,East,Consumer,Debit Card,4.0,1945.0,0.05,7391.0,4823.6,2567.3999999999996,2024,10,Oct,Q4
ORD109460,2024-04-01,Sports,Football,West,Corporate,COD,3.0,3072.0,0.18,7557.12,5713.92,1843.1999999999998,2024,4,Apr,Q2
ORD109461,2025-04-07,Home & Kitchen,Blender,North,Consumer,UPI,4.0,4604.0,0.2,14732.8,12154.56,2578.24,2025,4,Apr,Q2
ORD109462,2025-11-17,Sports,Cricket Bat,South,Consumer,UPI,1.0,2651.0,0.05,2518.45,1643.62,874.8299999999999,2025,11,Nov,Q4
ORD109463,2025-01-16,Sports,Cricket Bat,North,Small Business,Debit Card,3.0,3363.0,0.02,9887.22,6255.18,3632.039999999999,2025,1,Jan,Q1
ORD109464,2025-03-18,Sports,Dumbbells,South,Small Business,Credit Card,1.0,2359.0,0.24,1792.84,1462.58,330.26,2025,3,Mar,Q1
ORD109465,2025-11-27,Clothing,Sneakers,West,Corporate,COD,2.0,1865.0,0.12,3282.4,2163.4,1119.0,2025,11,Nov,Q4
ORD109466,2025-02-12,Home & Kitchen,Air Fryer,East,Consumer,Credit Card,4.0,2616.0,0.13,9103.68,6906.24,2197.4400000000005,2025,2,Feb,Q1
ORD109467,2025-05-06,Unknown,Blender,Unknown,Consumer,Net Banking,2.0,4343.0,0.29,6167.06,5732.76,434.3000000000002,2025,5,May,Q2
ORD109468,2024-08-03,Beauty,Face Serum,South,Consumer,UPI,3.0,1111.0,0.15,2833.05,1733.16,1099.89,2024,8,Aug,Q3
ORD109469,2025-12-09,Clothing,Jacket,South,Consumer,Debit Card,4.0,2177.0,0.25,6531.0,5050.64,1480.3599999999997,2025,12,Dec,Q4
ORD109470,2024-11-24,Electronics,Smartphone,North,Consumer,COD,5.0,27233.0,0.14,117101.9,103485.4,13616.5,2024,11,Nov,Q4
ORD109471,2025-03-30,Sports,Cricket Bat,East,Consumer,Net Banking,3.0,3552.0,0.11,9483.84,6606.72,2877.12,2025,3,Mar,Q1
ORD109472,2024-03-15,Clothing,T-Shirt,North,Small Business,UPI,1.0,2151.0,0.21,1699.29,1247.58,451.71000000000004,2024,3,Mar,Q1
ORD109473,2024-01-31,Beauty,Makeup Kit,East,Corporate,Debit Card,4.0,684.0,0.05,2599.2,1422.72,1176.4799999999998,2024,1,Jan,Q1
ORD109474,2024-02-28,Electronics,Smartphone,Central,Consumer,UPI,2.0,24147.0,0.25,36220.5,36703.44,-482.9400000000023,2024,2,Feb,Q1
ORD109475,2025-03-17,Beauty,Perfume,North,Consumer,COD,4.0,1023.0,0.3,2864.4,2127.84,736.56,2025,3,Mar,Q1
ORD109476,2024-12-02,Clothing,Sneakers,South,Corporate,COD,5.0,1750.0,0.07,8137.5,5075.0,3062.5,2024,12,Dec,Q4
ORD109477,2024-08-16,Electronics,Smartphone,West,Consumer,Credit Card,4.0,15269.0,0.18,50082.32,46417.76,3664.5599999999977,2024,8,Aug,Q3
ORD109478,2024-09-03,Beauty,Moisturizer,North,Consumer,Net Banking,1.0,911.0,0.17,756.13,473.72,282.40999999999997,2024,9,Sep,Q3
ORD109479,2024-10-11,Clothing,Jacket,North,Corporate,Credit Card,4.0,1935.0,0.13,6733.8,4489.2,2244.6000000000004,2024,10,Oct,Q4
ORD109480,2025-05-16,Beauty,Moisturizer,East,Small Business,COD,1.0,1269.0,0.15,1078.65,659.88,418.7700000000001,2025,5,May,Q2
ORD109481,2025-03-01,Electronics,Smartphone,North,Consumer,UPI,4.0,27473.0,0.09,100001.72,83517.92,16483.800000000003,2025,3,Mar,Q1
ORD109482,2024-10-14,Electronics,Headphones,East,Consumer,Net Banking,4.0,23151.0,0.29,65748.84,70379.04,-4630.199999999997,2024,10,Oct,Q4
ORD109483,2024-04-10,Electronics,Headphones,West,Consumer,COD,5.0,15153.0,0.28,54550.8,57581.4,-3030.5999999999985,2024,4,Apr,Q2
ORD109484,2024-01-24,Clothing,Jeans,North,Consumer,Debit Card,5.0,2323.0,0.12,10221.2,6736.7,3484.500000000001,2024,1,Jan,Q1
ORD109485,2024-04-05,Sports,Football,East,Consumer,UPI,2.0,2114.0,0.03,4101.16,2621.36,1479.7999999999997,2024,4,Apr,Q2
ORD109486,2024-03-07,Home & Kitchen,Air Fryer,West,Consumer,Credit Card,4.0,5327.0,0.06,20029.52,14063.28,5966.24,2024,3,Mar,Q1
ORD109487,2025-06-02,Clothing,Dress,South,Consumer,Net Banking,4.0,1197.0,0.22,3734.64,2777.04,957.5999999999999,2025,6,Jun,Q2
ORD109488,2025-10-12,Electronics,Tablet,South,Consumer,Net Banking,1.0,23876.0,0.29,16951.96,18145.76,-1193.7999999999993,2025,10,Oct,Q4
ORD109489,2025-05-16,Home & Kitchen,Air Fryer,West,Corporate,Debit Card,4.0,5446.0,0.11,19387.76,14377.44,5010.319999999998,2025,5,May,Q2
ORD109490,2024-05-24,Beauty,Face Serum,Central,Consumer,COD,2.0,727.0,0.25,1090.5,756.08,334.41999999999996,2024,5,May,Q2
ORD109491,2025-01-02,Electronics,Headphones,East,Consumer,Debit Card,1.0,24303.0,0.17,20171.49,18470.28,1701.2100000000028,2025,1,Jan,Q1
ORD109492,2025-11-13,Sports,Football,North,Consumer,UPI,5.0,4023.0,0.2,16092.0,12471.3,3620.7000000000007,2025,11,Nov,Q4
ORD109493,2024-08-18,Sports,Cricket Bat,West,Consumer,Credit Card,5.0,2621.0,0.27,9566.65,8125.1,1441.5499999999993,2024,8,Aug,Q3
ORD109494,2024-06-17,Clothing,Sneakers,North,Consumer,COD,3.0,2467.0,0.22,5772.78,4292.58,1480.1999999999998,2024,6,Jun,Q2
ORD109495,2024-12-26,Electronics,Headphones,North,Consumer,Credit Card,1.0,25189.0,0.22,19647.42,19143.64,503.77999999999884,2024,12,Dec,Q4
ORD109496,2024-11-24,Sports,Football,North,Consumer,UPI,4.0,2005.0,0.29,5694.2,4972.4,721.8000000000002,2024,11,Nov,Q4
ORD109497,2025-06-10,Sports,Yoga Mat,West,Consumer,Net Banking,3.0,2331.0,0.23,5384.61,4335.66,1048.9499999999998,2025,6,Jun,Q2
ORD109498,2024-12-01,Home & Kitchen,Cookware Set,South,Consumer,Debit Card,2.0,6180.0,0.07,11494.8,8157.6,3337.199999999999,2024,12,Dec,Q4
ORD109499,2025-03-12,Clothing,Jacket,South,Consumer,Net Banking,3.0,1564.0,0.18,3847.44,2721.36,1126.08,2025,3,Mar,Q1
ORD109500,2024-12-07,Home & Kitchen,Coffee Maker,Central,Consumer,Debit Card,1.0,4323.0,0.07,4020.39,2853.18,1167.21,2024,12,Dec,Q4
ORD109501,2024-03-22,Clothing,T-Shirt,Unknown,Consumer,COD,5.0,2390.0,0.21,9440.5,6931.0,2509.5,2024,3,Mar,Q1
ORD109502,2024-02-22,Clothing,Sneakers,North,Corporate,Credit Card,4.0,1471.0,0.04,5648.64,3412.72,2235.9200000000005,2024,2,Feb,Q1
ORD109503,2024-02-19,Clothing,Dress,Central,Consumer,Debit Card,1.0,2286.0,0.19,1851.66,1325.88,525.78,2024,2,Feb,Q1
ORD109504,2025-06-16,Clothing,T-Shirt,North,Consumer,UPI,5.0,1794.0,0.1,8073.0,5202.6,2870.3999999999996,2025,6,Jun,Q2
ORD109505,2025-07-23,Clothing,T-Shirt,Central,Consumer,Net Banking,2.0,1284.0,0.3,1797.6,1489.44,308.15999999999985,2025,7,Jul,Q3
ORD109506,2024-08-15,Beauty,Shampoo,Unknown,Consumer,Net Banking,1.0,1438.0,0.27,1049.74,747.76,301.98,2024,8,Aug,Q3
ORD109507,2024-09-21,Clothing,Dress,South,Small Business,Debit Card,1.0,1620.0,0.24,1231.2,939.6,291.6,2024,9,Sep,Q3
ORD109508,2024-12-01,Sports,Football,Central,Corporate,Credit Card,4.0,2993.0,0.08,11014.24,7422.64,3591.5999999999995,2024,12,Dec,Q4
ORD109509,2025-04-24,Unknown,T-Shirt,Central,Consumer,UPI,5.0,1365.0,0.13,5937.75,3958.5,1979.25,2025,4,Apr,Q2
ORD109510,2024-05-26,Electronics,Headphones,East,Consumer,Credit Card,3.0,25407.0,0.16,64025.64,57927.96,6097.68,2024,5,May,Q2
ORD109511,2025-05-20,Sports,Cricket Bat,West,Corporate,UPI,3.0,2610.0,0.17,7539.72,5632.08,1907.6400000000003,2025,5,May,Q2
ORD109512,2024-12-19,Sports,Dumbbells,West,Corporate,Net Banking,2.0,2835.0,0.15,4819.5,3515.4,1304.1,2024,12,Dec,Q4
ORD109513,2025-07-03,Electronics,Smartwatch,South,Consumer,Debit Card,5.0,32008.0,0.22,124831.2,121630.4,3200.800000000003,2025,7,Jul,Q3
ORD109514,2024-10-10,Clothing,Dress,North,Consumer,UPI,1.0,1316.0,0.2,1052.8,763.28,289.52,2024,10,Oct,Q4
ORD109515,2025-04-04,Home & Kitchen,Cookware Set,North,Corporate,COD,5.0,4894.0,0.26,18107.8,16150.2,1957.5999999999985,2025,4,Apr,Q2
ORD109516,2025-02-04,Electronics,Smartwatch,East,Consumer,Net Banking,3.0,21154.0,0.04,60923.52,48231.12,12692.399999999994,2025,2,Feb,Q1
ORD109517,2025-05-04,Home & Kitchen,Air Fryer,North,Small Business,UPI,2.0,4524.5,0.04,7171.2,4930.2,2241.0,2025,5,May,Q2
ORD109518,2024-07-25,Electronics,Tablet,Central,Corporate,UPI,1.0,26298.0,0.26,19460.52,19986.48,-525.9599999999991,2024,7,Jul,Q3
ORD109519,2025-04-03,Home & Kitchen,Blender,North,Consumer,Debit Card,4.0,4868.0,0.22,15188.16,12851.52,2336.6399999999994,2025,4,Apr,Q2
ORD109520,2024-06-27,Home & Kitchen,Blender,North,Consumer,UPI,3.0,4453.0,0.22,10420.02,8816.94,1603.08,2024,6,Jun,Q2
